-20596.321599697556
-20597.179159440948
-20597.28971713029
-20596.980618567257
-20597.14897344309
-20597.136470999267
-20597.11706304698
-20597.06427352709
-20597.061729726236
-20597.321599697556
-20597.226333039318
-20597.021180532713
-20597.22789789706
-20597.228302319443
